solute_name,solute_smiles,solvent_name,solvent_smiles,solute_inchikey,S_M,logS_M,MW
3-[bis(3-hydroxypropyl)phosphoryl]propan-1-ol,P(=O)(CCCO)(CCCO)CCCO,ethanol,OCC,SZTDSGCADFWGKM-UHFFFAOYNA-N,0.502356435,-0.29898803,224.237
3-[bis(3-hydroxypropyl)phosphoryl]propan-1-ol,P(=O)(CCCO)(CCCO)CCCO,1-butanol,OCCCC,SZTDSGCADFWGKM-UHFFFAOYNA-N,0.149912811,-0.824161252,224.237
3-[bis(3-hydroxypropyl)phosphoryl]propan-1-ol,P(=O)(CCCO)(CCCO)CCCO,methanol,OC,SZTDSGCADFWGKM-UHFFFAOYNA-N,1.735124935,0.239330751,224.237
4-aminobenzoic acid,O=C(O)c1ccc(N)cc1,2-propanol,OC(C)C,ALYNCZNDIQEVRV-BGGKNDAXNA-N,0.553282008,-0.257053452,137.138
4-aminobenzoic acid,O=C(O)c1ccc(N)cc1,acetone,O=C(C)C,ALYNCZNDIQEVRV-BGGKNDAXNA-N,0.906605026,-0.042581878,137.138
4-aminobenzoic acid,O=C(O)c1ccc(N)cc1,ethanol,OCC,ALYNCZNDIQEVRV-BGGKNDAXNA-N,1.157369803,0.063472147,137.138
4-aminobenzoic acid,O=C(O)c1ccc(N)cc1,1-butanol,OCCCC,ALYNCZNDIQEVRV-BGGKNDAXNA-N,0.437211079,-0.359308841,137.138
4-aminobenzoic acid,O=C(O)c1ccc(N)cc1,methanol,OC,ALYNCZNDIQEVRV-BGGKNDAXNA-N,1.572153597,0.196494974,137.138
4-aminobenzoic acid,O=C(O)c1ccc(N)cc1,THF,O1CCCC1,ALYNCZNDIQEVRV-BGGKNDAXNA-N,2.373142382,0.375323795,137.138
4-Hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,2-propanol,OC(C)C,FJKROLUGYXJWQN-BGGKNDAXNA-N,2.494019707,0.396899881,138.122
4-Hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,ethanol,OCC,FJKROLUGYXJWQN-BGGKNDAXNA-N,2.900356134,0.462451328,138.122
4-Hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,ethyl acetate,O=C(OCC)C,FJKROLUGYXJWQN-BGGKNDAXNA-N,0.902962598,-0.044330238,138.122
4-Hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,water,O,FJKROLUGYXJWQN-BGGKNDAXNA-N,0.053865425,-1.268689911,138.122
4-Hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,methanol,OC,FJKROLUGYXJWQN-BGGKNDAXNA-N,3.924675359,0.593803739,138.122
4-Hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,1-octanol,OCCCCCCCC,FJKROLUGYXJWQN-BGGKNDAXNA-N,1.239662979,0.093303632,138.122
4-Hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,toluene,Cc1ccccc1,FJKROLUGYXJWQN-BGGKNDAXNA-N,0.0119532,-1.922515811,138.122
acetanilide,O=C(Nc1ccccc1)C,2-propanol,OC(C)C,FZERHIULMFGESH-BGGKNDAXNA-N,1.447849311,0.160723364,135.166
acetanilide,O=C(Nc1ccccc1)C,ethanol,OCC,FZERHIULMFGESH-BGGKNDAXNA-N,2.457681739,0.390525643,135.166
acetanilide,O=C(Nc1ccccc1)C,acetonitrile,N#CC,FZERHIULMFGESH-BGGKNDAXNA-N,1.585827723,0.200256006,135.166
acetanilide,O=C(Nc1ccccc1)C,toluene,Cc1ccccc1,FZERHIULMFGESH-BGGKNDAXNA-N,0.062515724,-1.204010737,135.166
ascorbic acid,O=C1C(O)=C(O)[C@@H]([C@@H](O)CO)O1,2-propanol,OC(C)C,CIWBSHSKHKDKBQ-JLAZNSOCNA-N,0.010481252,-1.979586844,176.124
ascorbic acid,O=C1C(O)=C(O)[C@@H]([C@@H](O)CO)O1,ethanol,OCC,CIWBSHSKHKDKBQ-JLAZNSOCNA-N,0.059475143,-1.225664509,176.124
ascorbic acid,O=C1C(O)=C(O)[C@@H]([C@@H](O)CO)O1,ethyl acetate,O=C(OCC)C,CIWBSHSKHKDKBQ-JLAZNSOCNA-N,0.001476233,-2.830845176,176.124
ascorbic acid,O=C1C(O)=C(O)[C@@H]([C@@H](O)CO)O1,water,O,CIWBSHSKHKDKBQ-JLAZNSOCNA-N,1.837182951,0.264152406,176.124
ascorbic acid,O=C1C(O)=C(O)[C@@H]([C@@H](O)CO)O1,acetonitrile,N#CC,CIWBSHSKHKDKBQ-JLAZNSOCNA-N,0.005848152,-2.232981316,176.124
Benzoic acid,O=C(O)c1ccccc1,2-propanol,OC(C)C,WPYMKLBDIGXBTP-FZOZFQFYNA-N,3.99750088,0.601788568,122.123
Benzoic acid,O=C(O)c1ccccc1,ethanol,OCC,WPYMKLBDIGXBTP-FZOZFQFYNA-N,4.729387175,0.674804869,122.123
Benzoic acid,O=C(O)c1ccccc1,1-butanol,OCCCC,WPYMKLBDIGXBTP-FZOZFQFYNA-N,3.436268107,0.536087041,122.123
Benzoic acid,O=C(O)c1ccccc1,acetonitrile,N#CC,WPYMKLBDIGXBTP-FZOZFQFYNA-N,1.387753494,0.14231233,122.123
Benzoic acid,O=C(O)c1ccccc1,benzene,c1ccccc1,WPYMKLBDIGXBTP-FZOZFQFYNA-N,0.947327449,-0.023499879,122.123
Benzoic acid,O=C(O)c1ccccc1,methanol,OC,WPYMKLBDIGXBTP-FZOZFQFYNA-N,6.086601705,0.784374883,122.123
Benzoic acid,O=C(O)c1ccccc1,1-pentanol,OCCCCC,WPYMKLBDIGXBTP-FZOZFQFYNA-N,3.312441555,0.520148224,122.123
Benzoic acid,O=C(O)c1ccccc1,1-octanol,OCCCCCCCC,WPYMKLBDIGXBTP-FZOZFQFYNA-N,1.137264725,0.055861569,122.123
butylparaben,O=C(OCCCC)c1ccc(O)cc1,ethanol,OCC,QFOHBWFCKVYLES-UHFFFAOYNA-N,12.2099099,1.086712459,194.23
butylparaben,O=C(OCCCC)c1ccc(O)cc1,1-butanol,OCCCC,QFOHBWFCKVYLES-UHFFFAOYNA-N,7.721343768,0.887692888,194.23
butylparaben,O=C(OCCCC)c1ccc(O)cc1,methanol,OC,QFOHBWFCKVYLES-UHFFFAOYNA-N,15.79235545,1.198446911,194.23
carbamazepine,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,2-propanol,OC(C)C,FFGPTBGBLSHEPO-ZHLVXTBQNA-N,0.053646017,-1.270462518,236.274
carbamazepine,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,acetone,O=C(C)C,FFGPTBGBLSHEPO-ZHLVXTBQNA-N,0.064207953,-1.192411172,236.274
carbamazepine,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,ethanol,OCC,FFGPTBGBLSHEPO-ZHLVXTBQNA-N,0.13088711,-0.883103122,236.274
carbamazepine,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,ethyl acetate,O=C(OCC)C,FFGPTBGBLSHEPO-ZHLVXTBQNA-N,0.050206654,-1.29923872,236.274
carbamazepine,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,1-butanol,OCCCC,FFGPTBGBLSHEPO-ZHLVXTBQNA-N,0.072314347,-1.140775532,236.274
carbamazepine,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,acetonitrile,N#CC,FFGPTBGBLSHEPO-ZHLVXTBQNA-N,0.174122112,-0.759146073,236.274
carbamazepine,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,methanol,OC,FFGPTBGBLSHEPO-ZHLVXTBQNA-N,0.41093089,-0.386231212,236.274
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,"1,2-propanediol",OC(CO)C,DCOPUUMXTXDBNB-GPQMBLKYNA-N,0.064874379,-1.187926786,296.153
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,acetone,O=C(C)C,DCOPUUMXTXDBNB-GPQMBLKYNA-N,0.536117075,-0.270740361,296.153
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,ethanol,OCC,DCOPUUMXTXDBNB-GPQMBLKYNA-N,0.19116455,-0.718592641,296.153
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,ethyl acetate,O=C(OCC)C,DCOPUUMXTXDBNB-GPQMBLKYNA-N,0.265901044,-0.575279957,296.153
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,"1,4-dioxane",O1CCOCC1,DCOPUUMXTXDBNB-GPQMBLKYNA-N,1.338709079,0.126686209,296.153
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,benzene,c1ccccc1,DCOPUUMXTXDBNB-GPQMBLKYNA-N,0.034920187,-1.456923445,296.153
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,methanol,OC,DCOPUUMXTXDBNB-GPQMBLKYNA-N,0.184257914,-0.73457385,296.153
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,1-pentanol,OCCCCC,DCOPUUMXTXDBNB-GPQMBLKYNA-N,0.147884583,-0.830077098,296.153
diclofenac,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,1-octanol,OCCCCCCCC,DCOPUUMXTXDBNB-GPQMBLKYNA-N,0.117256347,-0.930863639,296.153
frambinone,O=C(CCc1ccc(O)cc1)C,1-propanol,OCCC,NJGBTKGETPDVIK-UHFFFAOYNA-N,3.662590497,0.563788364,164.204
frambinone,O=C(CCc1ccc(O)cc1)C,2-propanol,OC(C)C,NJGBTKGETPDVIK-UHFFFAOYNA-N,4.100375813,0.612823663,164.204
frambinone,O=C(CCc1ccc(O)cc1)C,acetone,O=C(C)C,NJGBTKGETPDVIK-UHFFFAOYNA-N,7.080443838,0.850060482,164.204
frambinone,O=C(CCc1ccc(O)cc1)C,ethanol,OCC,NJGBTKGETPDVIK-UHFFFAOYNA-N,5.89936183,0.770805034,164.204
frambinone,O=C(CCc1ccc(O)cc1)C,ethyl acetate,O=C(OCC)C,NJGBTKGETPDVIK-UHFFFAOYNA-N,2.419232296,0.383677572,164.204
frambinone,O=C(CCc1ccc(O)cc1)C,1-butanol,OCCCC,NJGBTKGETPDVIK-UHFFFAOYNA-N,3.523783282,0.547009191,164.204
glibenclamide,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,2-propanol,OC(C)C,ZNNLBTZKUZBEKO-PLJOYGPPNA-N,3.99E-05,-4.399272151,494.013
glibenclamide,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,acetone,O=C(C)C,ZNNLBTZKUZBEKO-PLJOYGPPNA-N,0.000212545,-3.672549079,494.013
glibenclamide,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,ethanol,OCC,ZNNLBTZKUZBEKO-PLJOYGPPNA-N,4.70E-05,-4.328250393,494.013
glibenclamide,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,ethyl acetate,O=C(OCC)C,ZNNLBTZKUZBEKO-PLJOYGPPNA-N,0.000653829,-3.184535869,494.013
glibenclamide,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,1-butanol,OCCCC,ZNNLBTZKUZBEKO-PLJOYGPPNA-N,8.64E-05,-4.063310503,494.013
glibenclamide,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,acetonitrile,N#CC,ZNNLBTZKUZBEKO-PLJOYGPPNA-N,2.21E-05,-4.65631188,494.013
glibenclamide,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,methanol,OC,ZNNLBTZKUZBEKO-PLJOYGPPNA-N,3.81E-05,-4.419580528,494.013
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,"1,2-propanediol",OC(CO)C,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.011837852,-1.926727101,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,2-propanol,OC(C)C,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.195289522,-0.709321057,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,acetone,O=C(C)C,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.053367211,-1.272725492,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,ethanol,OCC,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.124436014,-0.905053909,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,ethyl acetate,O=C(OCC)C,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.115455864,-0.937584005,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,"1,4-dioxane",O1CCOCC1,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.064261582,-1.192048589,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1-butanol,OCCCC,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.10564673,-0.976143941,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,benzene,c1ccccc1,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.139508656,-0.855398846,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,methanol,OC,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.047822343,-1.320369147,375.871
haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1-pentanol,OCCCCC,LNEPOXFFQSENCJ-UHFFFAOYNA-N,0.037103469,-1.430585484,375.871
hexanedioic acid,O=C(O)CCCCC(=O)O,2-propanol,OC(C)C,WNLRTRBMVRJNCN-AUDIXQRPNA-N,0.499534706,-0.301434333,146.142
hexanedioic acid,O=C(O)CCCCC(=O)O,acetone,O=C(C)C,WNLRTRBMVRJNCN-AUDIXQRPNA-N,0.290457233,-0.536917804,146.142
hexanedioic acid,O=C(O)CCCCC(=O)O,ethyl acetate,O=C(OCC)C,WNLRTRBMVRJNCN-AUDIXQRPNA-N,0.056335619,-1.249216931,146.142
hexanedioic acid,O=C(O)CCCCC(=O)O,water,O,WNLRTRBMVRJNCN-AUDIXQRPNA-N,0.162177882,-0.790008376,146.142
hexanedioic acid,O=C(O)CCCCC(=O)O,1-butanol,OCCCC,WNLRTRBMVRJNCN-AUDIXQRPNA-N,0.410142177,-0.387065568,146.142
hexanedioic acid,O=C(O)CCCCC(=O)O,benzene,c1ccccc1,WNLRTRBMVRJNCN-AUDIXQRPNA-N,0.001368532,-2.863745051,146.142
hexanedioic acid,O=C(O)CCCCC(=O)O,toluene,Cc1ccccc1,WNLRTRBMVRJNCN-AUDIXQRPNA-N,0.000492672,-3.30744255,146.142
hydrocortisone,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,"1,2-propanediol",OC(CO)C,JYGXADMDTFJGBT-VWUMJDOONA-N,0.044400796,-1.352609242,362.466
hydrocortisone,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,ethyl acetate,O=C(OCC)C,JYGXADMDTFJGBT-VWUMJDOONA-N,0.008602959,-2.065352138,362.466
hydrocortisone,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,benzene,c1ccccc1,JYGXADMDTFJGBT-VWUMJDOONA-N,0.000408314,-3.38900556,362.466
hydrocortisone,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,THF,O1CCCC1,JYGXADMDTFJGBT-VWUMJDOONA-N,0.000300718,-3.521840777,362.466
hydrocortisone,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,1-octanol,OCCCCCCCC,JYGXADMDTFJGBT-VWUMJDOONA-N,0.011352992,-1.944889657,362.466
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,"1,2-propanediol",OC(CO)C,HEFNNWSXXWATRW-YHMJCDSINA-N,1.234744213,0.091576999,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,acetone,O=C(C)C,HEFNNWSXXWATRW-YHMJCDSINA-N,9.305616501,0.968745151,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,ethanol,OCC,HEFNNWSXXWATRW-YHMJCDSINA-N,1.988473326,0.29851977,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,ethyl acetate,O=C(OCC)C,HEFNNWSXXWATRW-YHMJCDSINA-N,5.71264852,0.756837504,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,"1,4-dioxane",O1CCOCC1,HEFNNWSXXWATRW-YHMJCDSINA-N,0.438367172,-0.358161977,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,benzene,c1ccccc1,HEFNNWSXXWATRW-YHMJCDSINA-N,1.184971714,0.073707984,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,methanol,OC,HEFNNWSXXWATRW-YHMJCDSINA-N,0.789766246,-0.102501432,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,THF,O1CCCC1,HEFNNWSXXWATRW-YHMJCDSINA-N,2.784766706,0.444788818,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,1-pentanol,OCCCCC,HEFNNWSXXWATRW-YHMJCDSINA-N,1.872874082,0.27250858,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,2-propanol,OC(C)C,HEFNNWSXXWATRW-YHMJCDSINA-N,5.066228276,0.704684755,206.285
ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,toluene,Cc1ccccc1,HEFNNWSXXWATRW-YHMJCDSINA-N,3.159221368,0.499580058,206.285
iodopropynyl butylcarbamate,ICC#COC(=O)NCCCC,1-propanol,OCCC,DNKGZSOYWMQDTK-KZFATGLANA-N,4.238341047,0.6271959,281.093
iodopropynyl butylcarbamate,ICC#COC(=O)NCCCC,ethanol,OCC,DNKGZSOYWMQDTK-KZFATGLANA-N,5.945138442,0.774161972,281.093
iodopropynyl butylcarbamate,ICC#COC(=O)NCCCC,1-butanol,OCCCC,DNKGZSOYWMQDTK-KZFATGLANA-N,3.205839313,0.50594175,281.093
iodopropynyl butylcarbamate,ICC#COC(=O)NCCCC,1-pentanol,OCCCCC,DNKGZSOYWMQDTK-KZFATGLANA-N,2.558061531,0.407910987,281.093
iodopropynyl butylcarbamate,ICC#COC(=O)NCCCC,1-heptanol,OCCCCCCC,DNKGZSOYWMQDTK-KZFATGLANA-N,1.578558057,0.198260559,281.093
isoniazid,O=C(NN)c1ccncc1,acetone,O=C(C)C,QRXWMOHMRWLFEY-BGGKNDAXNA-N,0.135715864,-0.867369385,137.142
isoniazid,O=C(NN)c1ccncc1,ethanol,OCC,QRXWMOHMRWLFEY-BGGKNDAXNA-N,0.104324452,-0.981613888,137.142
isoniazid,O=C(NN)c1ccncc1,methanol,OC,QRXWMOHMRWLFEY-BGGKNDAXNA-N,0.301157428,-0.52120642,137.142
ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,1-propanol,OCCC,DKYWVDODHFEZIM-GPQMBLKYNA-N,1.410960182,0.149514758,254.285
ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,2-propanol,OC(C)C,DKYWVDODHFEZIM-GPQMBLKYNA-N,2.418530507,0.38355157,254.285
ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,ethanol,OCC,DKYWVDODHFEZIM-GPQMBLKYNA-N,1.636329237,0.21387069,254.285
ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,ethyl acetate,O=C(OCC)C,DKYWVDODHFEZIM-GPQMBLKYNA-N,2.050214405,0.311799281,254.285
ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,1-butanol,OCCCC,DKYWVDODHFEZIM-GPQMBLKYNA-N,1.2823349,0.108001462,254.285
ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,methanol,OC,DKYWVDODHFEZIM-GPQMBLKYNA-N,1.286819789,0.109517731,254.285
ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,1-pentanol,OCCCCC,DKYWVDODHFEZIM-GPQMBLKYNA-N,0.954380361,-0.020278506,254.285
ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,1-octanol,OCCCCCCCC,DKYWVDODHFEZIM-GPQMBLKYNA-N,0.370131132,-0.431644384,254.285
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,1-propanol,OCCC,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.039108266,-1.407731443,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,2-propanol,OC(C)C,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.02722661,-1.565006425,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,acetone,O=C(C)C,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.005181867,-2.285513742,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,ethanol,OCC,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.063024239,-1.200492391,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,ethyl acetate,O=C(OCC)C,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.000274796,-3.560989633,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,water,O,JTEGQNOMFQHVDC-IRNSGEEPNA-N,3.703202987,0.568577518,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,1-butanol,OCCCC,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.029080394,-1.536399721,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,acetonitrile,N#CC,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.009508813,-2.021873709,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,methanol,OC,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.156053576,-0.806726274,229.261
lamivudine,O=C1N([C@H]2O[C@@H](CO)SC2)C=CC(N)=N1,THF,O1CCCC1,JTEGQNOMFQHVDC-IRNSGEEPNA-N,0.018769001,-1.726558836,229.261
lovastatin,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,acetone,O=C(C)C,PCZOHLXUXFIOCF-BXMDZJJMNA-N,0.214942907,-0.667676883,404.547
lovastatin,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,ethanol,OCC,PCZOHLXUXFIOCF-BXMDZJJMNA-N,0.076873308,-1.114224432,404.547
lovastatin,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,ethyl acetate,O=C(OCC)C,PCZOHLXUXFIOCF-BXMDZJJMNA-N,0.064881458,-1.187879402,404.547
lovastatin,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,methanol,OC,PCZOHLXUXFIOCF-BXMDZJJMNA-N,0.098523539,-1.006459998,404.547
lovastatin,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,1-octanol,OCCCCCCCC,PCZOHLXUXFIOCF-BXMDZJJMNA-N,0.031901529,-1.496188496,404.547
maltol,O=C1C(O)=C(C)OC=C1,1-propanol,OCCC,XPCTZQVDEJYUGT-UHFFFAOYNA-N,0.199039727,-0.701060233,126.111
maltol,O=C1C(O)=C(C)OC=C1,2-propanol,OC(C)C,XPCTZQVDEJYUGT-UHFFFAOYNA-N,0.17385715,-0.759807445,126.111
maltol,O=C1C(O)=C(C)OC=C1,acetone,O=C(C)C,XPCTZQVDEJYUGT-UHFFFAOYNA-N,0.234559237,-0.629747459,126.111
maltol,O=C1C(O)=C(C)OC=C1,ethanol,OCC,XPCTZQVDEJYUGT-UHFFFAOYNA-N,0.274768268,-0.561033424,126.111
maltol,O=C1C(O)=C(C)OC=C1,ethyl acetate,O=C(OCC)C,XPCTZQVDEJYUGT-UHFFFAOYNA-N,0.176469943,-0.753329254,126.111
maltol,O=C1C(O)=C(C)OC=C1,1-butanol,OCCCC,XPCTZQVDEJYUGT-UHFFFAOYNA-N,0.157230535,-0.803463108,126.111
maltol,O=C1C(O)=C(C)OC=C1,acetonitrile,N#CC,XPCTZQVDEJYUGT-UHFFFAOYNA-N,0.262965158,-0.580101791,126.111
maltol,O=C1C(O)=C(C)OC=C1,methanol,OC,XPCTZQVDEJYUGT-UHFFFAOYNA-N,0.588247647,-0.230439801,126.111
mefenamic acid,O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1,"1,2-propanediol",OC(CO)C,HYYBABOKPJLUIN-HCKMINDGNA-N,0.004920464,-2.307993963,241.29
mefenamic acid,O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1,1-propanol,OCCC,HYYBABOKPJLUIN-HCKMINDGNA-N,0.031082929,-1.50747806,241.29
mefenamic acid,O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1,2-propanol,OC(C)C,HYYBABOKPJLUIN-HCKMINDGNA-N,0.033346597,-1.476948484,241.29
mefenamic acid,O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1,acetone,O=C(C)C,HYYBABOKPJLUIN-HCKMINDGNA-N,0.071576941,-1.145226868,241.29
mefenamic acid,O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1,ethanol,OCC,HYYBABOKPJLUIN-HCKMINDGNA-N,0.041320818,-1.383831089,241.29
mefenamic acid,O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1,ethyl acetate,O=C(OCC)C,HYYBABOKPJLUIN-HCKMINDGNA-N,0.044437813,-1.352247319,241.29
naproxen,O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1,"1,2-propanediol",OC(CO)C,CMWTZPSULFXXJA-GTNTULIANA-N,0.101577218,-0.993203685,230.263
